pollutant,horizon,unique_id,model,MAE,ranking,unique_id.1,latitude,longitude,code_state,abbrev_state,name_state,code_region,name_region
pm2p5,7days,62,SeasonalNaive-8,6.154105524706057e-09,13.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,Arima,6.198526609027788e-09,14.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,SeasonalNaive-56,6.9416750832175e-09,15.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,NBEATS-I,4.767112779667522e-09,1.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,NBEATS-G,4.806619666664988e-09,2.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,LightGBM,4.815324696793857e-09,3.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,NHITS,4.858707048945363e-09,4.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,LSTM,4.904048651367514e-09,5.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,Informer,4.912705339413236e-09,6.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,XGBoost,5.243828521071011e-09,7.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,RandomForest,5.244198587237403e-09,8.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,GRU,5.269139377121014e-09,9.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,Theta,5.779005860836075e-09,10.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,SeasonalNaive-8,5.96449678142975e-09,11.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,ETS,6.124060710493053e-09,12.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,Arima,6.16437332158704e-09,13.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,Naive,6.200862453638322e-09,14.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,63,SeasonalNaive-56,7.189895625289136e-09,15.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,LightGBM,5.012094403781405e-09,1.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,NBEATS-G,5.059708831866162e-09,2.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,NBEATS-I,5.173704915421896e-09,3.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,NHITS,5.235861824105625e-09,4.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,LSTM,5.296590115892003e-09,5.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,Informer,5.624742517645248e-09,6.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,RandomForest,5.680518770656864e-09,7.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,XGBoost,5.68062328013863e-09,8.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,GRU,5.779244760566575e-09,9.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,Theta,6.544124788227842e-09,10.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,SeasonalNaive-8,6.722944727037221e-09,11.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,Arima,6.910958689209461e-09,12.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,ETS,6.973052096738408e-09,13.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,Naive,7.380613597805992e-09,14.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,64,SeasonalNaive-56,8.011541063837588e-09,15.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,LightGBM,4.477257601447929e-09,1.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,NBEATS-G,4.653859378640802e-09,2.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,NHITS,4.715245797130679e-09,3.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,NBEATS-I,4.7773861938094384e-09,4.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,LSTM,4.837455081512451e-09,5.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,Informer,5.0691879800246885e-09,6.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,RandomForest,5.168839672720644e-09,7.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,XGBoost,5.169041274140387e-09,8.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,GRU,5.194377436402927e-09,9.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,SeasonalNaive-8,5.9956514930372636e-09,10.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,Theta,6.052544122050094e-09,11.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,ETS,6.475330510069801e-09,12.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,Arima,6.7677655733307304e-09,13.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,Naive,6.7677655733307304e-09,13.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,65,SeasonalNaive-56,7.355945970959651e-09,15.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,LSTM,7.296813601307154e-09,1.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,GRU,7.325260429170103e-09,2.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,NBEATS-G,7.409162608978678e-09,3.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,LightGBM,7.480770716274453e-09,4.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,NBEATS-I,7.483844540204094e-09,5.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,NHITS,7.652132144620244e-09,6.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,Informer,7.902921040669802e-09,7.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,XGBoost,8.133769051599804e-09,8.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,RandomForest,8.133809107996564e-09,9.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,Theta,8.291678875336941e-09,10.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,ETS,8.735422121137503e-09,11.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,SeasonalNaive-8,8.76774426268857e-09,12.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,Naive,8.780415330513609e-09,13.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,Arima,8.797252048350644e-09,14.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,66,SeasonalNaive-56,9.85752858320163e-09,15.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,GRU,5.996215483629479e-09,1.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,LSTM,6.254010828882571e-09,2.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,NBEATS-I,6.323271846570897e-09,3.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,NBEATS-G,6.426765012462413e-09,4.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,LightGBM,6.47147894346441e-09,5.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,NHITS,6.531856903348173e-09,6.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,Informer,6.670150670228091e-09,7.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,XGBoost,6.981025545118231e-09,8.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,RandomForest,6.981208891563871e-09,9.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,Theta,7.262122802796444e-09,10.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,SeasonalNaive-8,7.569755109924902e-09,11.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,Arima,7.643223555322563e-09,12.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,ETS,7.655985708121264e-09,13.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,Naive,7.668536915816392e-09,14.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,67,SeasonalNaive-56,8.931592620409935e-09,15.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,LSTM,5.2357840293824e-09,1.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,GRU,5.29255110425463e-09,2.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,LightGBM,5.451416168646805e-09,3.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,NBEATS-I,5.533780548316341e-09,4.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,NHITS,5.558481137532017e-09,5.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,NBEATS-G,5.588988282993651e-09,6.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,Informer,5.5892480852019615e-09,7.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,XGBoost,6.111482439174468e-09,8.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,RandomForest,6.111881819037806e-09,9.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,Theta,6.340318032128348e-09,10.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,SeasonalNaive-8,6.505422850982917e-09,11.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,Arima,6.614698706730698e-09,12.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,Naive,6.614698706730698e-09,12.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,ETS,6.6334444484613894e-09,14.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,68,SeasonalNaive-56,7.378270429576984e-09,15.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,LSTM,4.890159461711926e-09,1.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,GRU,5.0148793013517555e-09,2.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,NHITS,5.123469870158026e-09,3.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,LightGBM,5.12498575389375e-09,4.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,Informer,5.1297629822762235e-09,5.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,NBEATS-G,5.188074832909092e-09,6.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,NBEATS-I,5.23566567902982e-09,7.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,XGBoost,5.815554523205713e-09,8.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,RandomForest,5.816086860167054e-09,9.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,Theta,5.852933700141519e-09,10.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,ETS,6.030892320759457e-09,11.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,Arima,6.116837368314411e-09,12.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,Naive,6.116837368314411e-09,12.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,SeasonalNaive-8,6.121687814675423e-09,14.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,69,SeasonalNaive-56,6.938787290278334e-09,15.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,LSTM,5.3049333290323616e-09,1.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,NBEATS-I,5.4101406458872666e-09,2.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,NHITS,5.41494853429823e-09,3.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,NBEATS-G,5.4315706222886975e-09,4.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,Informer,5.443261510282916e-09,5.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,LightGBM,5.5173427571692976e-09,6.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,GRU,5.539668783534107e-09,7.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,Theta,6.051922998428628e-09,8.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,ETS,6.0625585865748026e-09,9.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,XGBoost,6.105668672802314e-09,10.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,RandomForest,6.1062007489934714e-09,11.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,SeasonalNaive-8,6.398735542613594e-09,12.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,Arima,6.411576140463315e-09,13.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,Naive,6.411576140463315e-09,13.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,70,SeasonalNaive-56,7.626059306977936e-09,15.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,NBEATS-I,4.684244728932399e-09,1.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,NBEATS-G,4.740094150630867e-09,2.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,LightGBM,4.8492618865521146e-09,3.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,NHITS,4.911249452230187e-09,4.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,LSTM,4.995634218421832e-09,5.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,Informer,5.040764812331931e-09,6.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,XGBoost,5.370182058915953e-09,7.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,RandomForest,5.370508199968685e-09,8.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,GRU,5.489497728905436e-09,9.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,Theta,5.719668574360282e-09,10.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,SeasonalNaive-8,5.966259322660015e-09,11.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,ETS,6.15416081681901e-09,12.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,Arima,6.2246925586915464e-09,13.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,Naive,6.2246925586915464e-09,13.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,71,SeasonalNaive-56,7.756014529353976e-09,15.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,NBEATS-G,4.459879117923321e-09,1.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,NBEATS-I,4.488892608721248e-09,2.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,NHITS,4.521709204657558e-09,3.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,LightGBM,4.583280829543974e-09,4.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,LSTM,4.642056921171632e-09,5.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,Informer,4.8125897291298325e-09,6.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,XGBoost,4.92982752242601e-09,7.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,RandomForest,4.9299870809964305e-09,8.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,GRU,4.972411675358275e-09,9.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,Theta,5.6418324714067325e-09,10.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,SeasonalNaive-8,5.7300829637980904e-09,11.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,ETS,6.220666376773711e-09,12.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,Arima,6.4427904340131154e-09,13.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,Naive,6.472347601914351e-09,14.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,72,SeasonalNaive-56,7.346146936216281e-09,15.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,NBEATS-G,4.097119289708747e-09,1.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,LightGBM,4.144093350060048e-09,2.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,NHITS,4.20481983210912e-09,3.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,NBEATS-I,4.218225356055825e-09,4.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,LSTM,4.433695147718901e-09,5.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,Informer,4.550860833681565e-09,6.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,RandomForest,4.6471855111841715e-09,7.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,XGBoost,4.647225759219551e-09,8.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,GRU,4.723201384981747e-09,9.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,SeasonalNaive-8,5.430192705232564e-09,10.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,Theta,5.631568314356735e-09,11.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,ETS,6.154871460408912e-09,12.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,Arima,6.3839776082277345e-09,13.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,Naive,6.477938099077408e-09,14.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,73,SeasonalNaive-56,6.846709634806682e-09,15.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,LightGBM,3.502955853947601e-09,1.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,Informer,3.655270225722522e-09,2.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,NHITS,3.6895831566021956e-09,3.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,NBEATS-I,3.733385462123717e-09,4.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,NBEATS-G,3.744210698553549e-09,5.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,XGBoost,3.795906314929315e-09,6.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,RandomForest,3.7960980821319595e-09,7.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,LSTM,3.994899628188709e-09,8.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,GRU,4.266271381279978e-09,9.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,SeasonalNaive-8,4.645846458036746e-09,10.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,Theta,4.7778826244230565e-09,11.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,Arima,4.987691122488429e-09,12.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,Naive,5.0848659649732785e-09,13.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,ETS,5.2648065279476964e-09,14.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,74,SeasonalNaive-56,5.817998010373362e-09,15.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,GRU,7.384015278115967e-09,1.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,LSTM,7.443498510759277e-09,2.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,NBEATS-I,7.662884224388729e-09,3.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,NBEATS-G,7.827221000728353e-09,4.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,NHITS,7.845407417149645e-09,5.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,LightGBM,8.008993394386412e-09,6.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,Informer,8.32012000550641e-09,7.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,ETS,8.385976689219965e-09,8.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,Theta,8.54454439622944e-09,9.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,XGBoost,8.74271164522967e-09,10.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,RandomForest,8.742927590999786e-09,11.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,Arima,8.944257361567003e-09,12.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,Naive,8.976538438536699e-09,13.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,SeasonalNaive-8,9.194380513933831e-09,14.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,75,SeasonalNaive-56,1.0349418321281997e-08,15.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,NBEATS-I,6.209908966398123e-09,1.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,LSTM,6.212263121084226e-09,2.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,LightGBM,6.391791773861213e-09,3.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,NHITS,6.464605319523902e-09,4.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,GRU,6.466132666855468e-09,5.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,NBEATS-G,6.542136429191425e-09,6.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,Informer,6.633848270273964e-09,7.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,XGBoost,6.880541127097356e-09,8.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,RandomForest,6.880725808640851e-09,9.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,Theta,7.094838794467985e-09,10.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,ETS,7.407219076438971e-09,11.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,SeasonalNaive-8,7.462209210339254e-09,12.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,Arima,7.548652057347547e-09,13.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,Naive,7.564128296026792e-09,14.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,76,SeasonalNaive-56,9.522806642775672e-09,15.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,77,LSTM,5.330742699685585e-09,1.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,77,GRU,5.489076474147642e-09,2.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,77,LightGBM,5.6277514611814025e-09,3.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,77,NBEATS-I,5.654016641884162e-09,4.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
